
0.1,a,1440,219,0.04258177577853883,0.021999776054940322,

0.1,a,1440,238,0.045926565175265575,0.024256133172261395,

0.1,a,1440,242,0.04439497199525272,0.017511314895645478,

0.1,a,1440,240,0.04419837968113522,0.019094123760313303,

0.1,a,1440,239,0.0480121425177637,0.020849070038782308,

0.1,a,1440,221,0.034415050304381016,0.014893641696670226,

0.05,a,360,217,0.041455524917777785,0.012093587317888288,

0.05,a,360,239,0.043063437067377516,0.01232114692296047,

0.05,a,360,219,0.04050956628196044,0.011994388944114332,

0.05,a,360,220,0.04073807341046631,0.011838847625079413,

0.05,a,360,218,0.03679366204289532,0.010592732615265617,

0.05,a,360,220,0.0420613141645762,0.012935982918483472,

0.05,a,360,218,0.0344434171410944,0.011431837431059454,

0.05,a,360,218,0.03584765734304802,0.00972920089066613,

0.05,a,360,217,0.03619686095687788,0.010373213702386126,

0.05,a,360,216,0.043625004710284646,0.018840749271694324,

0.05,a,720,219,0.04713357578044477,0.023290054154452355,

0.05,a,720,241,0.04766950791091098,0.024554434514127463,

0.05,a,720,218,0.03804218169267571,0.011050502252538029,

0.05,a,720,217,0.03621331021224024,0.010939869072359469,

0.05,a,720,220,0.04322953892194412,0.01384819127547381,

0.05,a,720,219,0.046625201186360835,0.024005725919996064,

0.05,a,720,219,0.04614809528843725,0.023288444191133167,

0.05,a,720,219,0.04676254767261139,0.02537579260049027,

0.05,a,720,219,0.04526809965723862,0.0144859828894017,

0.05,a,720,219,0.04777009208946059,0.026040814617647554,

0.05,a,1440,220,0.05357384503057057,0.027884164702092623,

0.05,a,1440,220,0.0546454220502214,0.027507830428425088,

0.05,a,1440,218,0.05313309229944551,0.02742689311557974,

0.05,a,1440,220,0.053814218163659625,0.02840466985773497,

0.05,a,1440,220,0.03913679290562868,0.01817180674808099,

0.05,a,1440,220,0.05435242715545676,0.027611098649543517,

0.05,a,1440,220,0.055078166820616885,0.030075952594599567,

0.05,a,1440,219,0.053996485755800114,0.02800700985714784,

0.05,a,1440,218,0.0381157241607888,0.017026257425769947,

0.05,a,1440,219,0.05338768782646961,0.027850674621117476,

0.02,a,360,224,0.05046544295536088,0.018297300327748407,

0.02,a,360,222,0.045918214344629296,0.015214047186087765,

0.02,a,360,220,0.04557019602507353,0.013627039643301081,

0.02,a,360,222,0.052185982138522574,0.021287779380648617,

0.02,a,360,221,0.046310728104001254,0.014156149868550169,

0.02,a,360,221,0.0502867894205033,0.018031793207661902,

0.02,a,360,221,0.051404845201288143,0.020117840205048334,

0.02,a,360,221,0.048871814092090224,0.014537431751201809,

0.02,a,360,230,0.054073610545500465,0.02126634750237338,

0.02,a,360,223,0.05352669689937958,0.021632025418199485,

0.02,a,720,222,0.05452150064059072,0.0199716882177926,

0.02,a,720,223,0.048990510007358185,0.014892493704617293,

0.02,a,720,224,0.05501355693559162,0.021116436634073917,

0.02,a,720,223,0.047512293872611404,0.01578149188257954,

0.02,a,720,221,0.05477154813706875,0.020107248596132297,

0.02,a,720,222,0.05590812884153681,0.022737060893806765,

0.02,a,720,221,0.045377350513448274,0.012493182405564329,

0.02,a,720,221,0.04588352732899772,0.01341822510961727,

0.02,a,720,221,0.04562108235104995,0.012507576181101786,

0.02,a,720,219,0.045927583712012804,0.014335325575907621,

0.02,a,1440,220,0.04861312026411972,0.012758037106526487,

0.02,a,1440,223,0.048337661978609094,0.014404684121821502,

0.02,a,1440,220,0.0501407026948238,0.015030237053812727,

0.02,a,1440,221,0.04921475701388056,0.014655952509542993,

0.02,a,1440,233,0.05561422989124137,0.017411947985295835,

0.02,a,1440,220,0.04996853368356824,0.015604174001907268,

0.02,a,1440,221,0.048279794708433736,0.015316841175958015,

0.02,a,1440,222,0.060968309296882364,0.02492111951635202,

0.02,a,1440,222,0.05000975171758516,0.014608195479925997,

0.02,a,1440,222,0.050421512475958816,0.014369161606730069,
