

0.1,a2,360,220,0.02807429458268664,0.002944191000676814,

0.1,a2,360,220,0.029206430539488792,0.0027999417204675413,

0.1,a2,360,224,0.0339199359171159,0.007448513002320938,

0.1,a2,360,220,0.028327930583195254,0.0051689755863478975,

0.1,a2,360,220,0.028531750486317006,0.0027207500369668025,

0.1,a2,360,220,0.028570257719944824,0.0034770759930128465,

0.1,a2,360,219,0.027383960702681922,0.004727595320365365,

0.1,a2,360,221,0.028633020333608622,0.003005453436864413,

0.1,a2,360,220,0.02638427109288221,0.00742930524606525,

0.1,a2,720,223,0.037062536068928884,0.006118439147207296,

0.1,a2,720,227,0.04632710898910456,0.008298200486696772,

0.1,a2,720,245,0.03801090989870076,0.006951044198993057,

0.1,a2,720,222,0.04133194077944568,0.00653619181114367,

0.1,a2,720,222,0.04611885385285761,0.010222749013239885,

0.1,a2,720,239,0.04126014238979402,0.006593071114841308,

0.1,a2,720,223,0.0389531240861178,0.004930408415223966,

0.1,a2,720,222,0.026776718474958126,0.008243178183860769,

0.1,a2,720,220,0.03118301968682896,0.00491810579135861,

0.1,a2,720,221,0.030191996446663167,0.0035633996016729832,

0.1,a2,1080,220,0.02829824760556221,0.00681888656153074,

0.1,a2,1080,224,0.050498772387592386,0.013773025867043463,

0.1,a2,1080,241,0.05050392759600616,0.013876456176391784,

0.1,a2,1080,222,0.0435336905296657,0.008213632566851996,

0.1,a2,1080,225,0.05008995405501789,0.013447275191379254,

0.1,a2,1080,242,0.049595171681890066,0.015520096898063593,

0.1,a2,1080,222,0.04348828529871933,0.011373889108293074,

0.1,a2,1080,222,0.03820278075196453,0.008827645036100494,

0.1,a2,1080,225,0.04927736421426137,0.015397918103101841,

0.1,a2,1080,221,0.032718750761982,0.004255139338892148,

0.1,a2,1440,221,0.03431093165591966,0.00655855705091784,

0.1,a2,1440,221,0.04800532301845729,0.017492688377385223,

0.1,a2,1440,246,0.05260704885562503,0.01598677932375786,

0.1,a2,1440,221,0.03409225060457018,0.005345714386563982,

0.1,a2,1440,242,0.043334173519656925,0.009924045972191308,

0.1,a2,1440,220,0.031900716276670044,0.00819456540173542,

0.1,a2,1440,239,0.04398846738897732,0.010745187699326102,

0.1,a2,1440,224,0.051769004768825004,0.016743754958583316,

0.1,a2,1440,223,0.044599400728840735,0.009609411698800478,

0.1,a2,1440,239,0.04402107384180549,0.009515082618907829,
